Query,Rank,Term,Pinyin Match,In Notes,Unigram Count,Hamming,Is Substring,Is Relevant
是衲僧家尋常茶飯,4,譬喻问号(三) 静默似雷声， 大声小声？ 无明似乌云， 是耶否耶？ 妄语似汙垢， 净乎秽乎？ 业力似影子， 随也离也？ 人死似搬家， 此处彼处？ 杀人似杀己， 是也不是？ 忧虑似盗贼， 是偷是抢？ 烦恼似尘劳， 陈乎留乎？ 内心似田地， 种草种谷？ 信仰似宝藏， 要与不要？,0,0,2,137,0,0
是衲僧家尋常茶飯,5,闲话家常,0,0,2,8,0,0
是衲僧家尋常茶飯,6,從門入者不是家珍,0,0,2,8,0,0
是衲僧家尋常茶飯,7,一時與長久 歲月是流轉的 文化是千秋的 花開是時節的 青山是常在的 勸導是有限的 守戒是不變的 感受是短暫的 相處是長遠的 傷痛是當下的 歡喜是持久的 委屈是暫時的 真相是恆常的 功名是一時的 生命是一世的 生死是瞬間的 願力是無窮的 妄念是剎那的 佛性是不滅的 因緣是變化的 悟道是永恆的,0,0,2,145,0,0
是衲僧家尋常茶飯,8,一缽千家飯 孤僧萬里遊,0,0,3,10,0,0
是衲僧家尋常茶飯,9,異乎尋常,0,0,2,8,0,0
是衲僧家尋常茶飯,10,平安即是家门福 慈孝可为子孙传,0,0,2,15,0,0
至於截斷眾流,1,流於形式,0,0,2,5,0,0
至於截斷眾流,2,人生要有些什麼? 人生活著要有希望 人生存在要有明天 人生意義要有信仰 人生每天要有工作 人生眼界要有遠見 人生前途要有計劃 人生做事要有觀察 人生方便要有結緣 人生交友要有情義 人生性格要有慈悲 人生發展要有動力 人生處世要有服務 人生行事要有周全 人生存活要有大眾 人生活動要有空間 人生積善要有無私 人生評斷要有明鑒 人生滋長要有忙碌 人生安危要有思量 人生可否要有智慧,0,0,2,188,0,0
至於截斷眾流,3,幽蘭藏於深谷 珍珠藏於海底 寶玉藏於琢磨 鋼鐵藏於冶鍊 大器藏於晚成 顯達藏於謙卑 聖賢藏於陋巷 大智藏於愚拙,0,0,1,55,0,0
至於截斷眾流,4,横截,0,0,1,6,0,0
至於截斷眾流,5,甚至於,0,0,2,6,0,0
至於截斷眾流,6,一水貫通五湖四海 一月普照萬國九州 一雨滋潤山川草木 一雷覺醒大地群迷 一理貫通千差萬別 一言決斷古今猶豫 一心廣含十方虛空 一念慈悲眾生受益,0,0,2,71,0,0
至於截斷眾流,7,漱流,0,0,1,6,0,0
至於截斷眾流,8,斷行,0,0,1,6,0,0
至於截斷眾流,9,於事無補,0,0,1,6,0,0
至於截斷眾流,10,钱流,0,0,1,6,0,0
朗加三世,1,开发心田 1. 点亮心中明灯 可以照耀人间 2. 开发心中能源 可以增加财富 3. 种植心中禾苗 可以开花结果 4. 发掘心中自性 可以明心悟道 5. 散播心中欢喜 可以广结善缘 6. 觉照心中真理 可以洞彻世间,0,0,3,106,0,0
朗加三世,2,西方三圣; 1. 阿弥陀佛 2. 观世音菩萨 3. 大势至菩萨,0,0,3,31,0,0
朗加三世,3,大肚能容世间事 善念不染三界尘,0,0,3,14,0,0
朗加三世,4,秋月朗清空 菩萨开觉路,0,0,2,11,0,0
朗加三世,5,梅花開五福 竹葉報三多,0,0,2,11,0,0
朗加三世,6,三摩地; 1. 常坐三昧 2. 常行三昧 3. 半行半坐三昧 4. 非行非坐三昧,0,0,2,40,0,0
朗加三世,7,秋月朗清空 菩薩開覺路,0,0,2,11,0,0
朗加三世,8,一加一颂 1. 一晓一天明 2. 一天一日行 3. 一路一条道 4. 一往一来去 5. 一点一开始 6. 一笔一幅画 7. 一手一片天 8. 一笑一欢喜 9. 一生一条命 10. 一人一颗心 11. 一句一赞歎 12. 一家一合相 13. 一默一声雷 14. 一事一种理 15. 一诺一千金 16. 一小一无限 17. 一念一禅法 18. 一空一切色 19. 一花一世界 20. 一叶一如来,0,0,3,195,0,0
朗加三世,9,第三世界,0,0,2,5,0,0
朗加三世,10,日有升沉起落 故有晚霞余映 月有阴晴圆缺 故有皓月当空 人有悲欢离合 故有聚散情缘 世有苦空无常 故有真理示现,0,0,2,55,0,0
朗加三世,1,第三世界,0,0,2,5,0,0
朗加三世,2,大三千世界,0,0,2,5,0,0
朗加三世,3,三慧; 1. 闻慧 2. 思慧 3. 修慧,0,0,2,21,0,0
朗加三世,4,看世间花开花落 任天上云去云来,0,0,2,15,0,0
朗加三世,5,愿大地都成净土 问世间谁是如来,0,0,2,15,0,0
朗加三世,6,五和 1. 自心和乐 2. 人我和敬 3. 家庭和顺 4. 社会和谐 5. 世界和平,0,0,2,42,0,0
朗加三世,7,三摩地; 1. 常坐三昧 2. 常行三昧 3. 半行半坐三昧 4. 非行非坐三昧,0,0,2,40,0,0
朗加三世,8,身如青山觀大地 心似明鏡照世間,0,0,2,15,0,0
朗加三世,9,若人满三千大千世界七宝，以用布施,0,0,2,15,0,0
朗加三世,10,大肚能容世间事 善念不染三界尘,0,0,3,14,0,0
朗加三世,1,三資糧; 1. 信 2. 願 3. 行,0,0,2,19,0,0
朗加三世,2,第三世达赖喇嘛,0,0,2,7,0,0
朗加三世,3,三大阿僧只劫; 1. 成劫 2. 住劫 3. 坏劫 4. 空劫,0,0,2,46,0,0
朗加三世,4,生活要佛法化 信仰要理智化 處世要誠信化 待人要尊重化,0,0,2,27,0,0
朗加三世,5,慈風吹大地 慧光照世間,0,0,2,11,0,0
朗加三世,6,一加一颂 1. 一晓一天明 2. 一天一日行 3. 一路一条道 4. 一往一来去 5. 一点一开始 6. 一笔一幅画 7. 一手一片天 8. 一笑一欢喜 9. 一生一条命 10. 一人一颗心 11. 一句一赞歎 12. 一家一合相 13. 一默一声雷 14. 一事一种理 15. 一诺一千金 16. 一小一无限 17. 一念一禅法 18. 一空一切色 19. 一花一世界 20. 一叶一如来,0,0,3,195,0,0
朗加三世,7,大肚能容世间事 善念不染三界尘,0,0,3,14,0,0
朗加三世,8,贝玛诺三世,0,0,2,3,0,0
朗加三世,9,度脫三千界 光明滿十方,0,0,2,11,0,0
朗加三世,10,一加一頌 1. 一曉一天明 2. 一天一日行 3. 一路一條道 4. 一往一來去 5. 一點一開始 6. 一筆一幅畫 7. 一手一片天 8. 一笑一歡喜 9. 一生一條命 10. 一人一顆心 11. 一句一讚歎 12. 一家一合相 13. 一默一聲雷 14. 一事一種理 15. 一諾一千金 16. 一小一無限 17. 一念一禪法 18. 一空一切色 19. 一花一世界 20. 一葉一如來,0,0,3,195,0,0
朗加三世,1,度脫三千界 光明滿十方,0,0,2,11,0,0
朗加三世,2,三大阿僧只劫; 1. 成劫 2. 住劫 3. 坏劫 4. 空劫,0,0,2,46,0,0
朗加三世,3,一加一颂 1. 一晓一天明 2. 一天一日行 3. 一路一条道 4. 一往一来去 5. 一点一开始 6. 一笔一幅画 7. 一手一片天 8. 一笑一欢喜 9. 一生一条命 10. 一人一颗心 11. 一句一赞歎 12. 一家一合相 13. 一默一声雷 14. 一事一种理 15. 一诺一千金 16. 一小一无限 17. 一念一禅法 18. 一空一切色 19. 一花一世界 20. 一叶一如来,0,0,3,195,0,0
朗加三世,4,世有人我相 禅无分别心,0,0,2,11,0,0
朗加三世,5,看世間花開花落 任天上雲去雲來,0,0,2,15,0,0
朗加三世,6,金剛頂瑜伽降三世成就極深密門,0,0,2,14,0,0
朗加三世,7,日有升沉起落 故有晚霞餘映 月有陰晴圓缺 故有皓月當空 人有悲歡離合 故有聚散情緣 世有苦空無常 故有真理示現,0,0,2,55,0,0
朗加三世,8,生活要佛法化 信仰要理智化 處世要誠信化 待人要尊重化,0,0,2,27,0,0
朗加三世,9,看世间花红柳绿 愿天下家和人安,0,0,2,15,0,0
朗加三世,10,三资粮; 1. 信 2. 愿 3. 行,0,0,2,19,0,0
西淨,1,萬里晴空開眼界 一泓淨水洗心源,0,0,2,15,0,0
西淨,2,人生猶似西山日 富貴終如草上霜,0,0,2,15,0,0
西淨,3,發心如播種 慈悲似春陽 眾生如福田 喜捨似大地 方便如和風 禪定似淨水 般若如雨露 菩提似秋月,0,0,2,47,0,0
西淨,4,四大部洲; 1. 东胜身洲 2. 南赡部洲 3. 西牛货洲 4. 北俱庐洲,0,0,2,37,0,0
西淨,5,清茶淡飯有妙味 明窗淨几好安居,0,0,2,15,0,0
西淨,6,四大譯師; 1. 鳩摩羅什 2. 玄奘 3. 真諦 4. 義淨 * 不空,0,0,2,36,0,0
西淨,7,譬喻問號(一) 黃金似蛇蠍， 有毒無毒？ 惡口似糞坑， 是香是臭？ 冷淡似寒冰， 是涼是熱？ 瞋恚似烈火， 可怕不怕？ 信心似禾苗， 是長是消？ 罪惡似臭水， 難聞好聞？ 正見似盔甲， 是安不安？ 懺悔似淨水， 是清是染？ 忍辱似盾牌， 有用無用？ 知足似樂園， 好看難看？,0,0,2,137,0,0
西淨,8,譬喻問號(三) 靜默似雷聲， 大聲小聲？ 無明似烏雲， 是耶否耶？ 妄語似汙垢， 淨乎穢乎？ 業力似影子， 隨也離也？ 人死似搬家， 此處彼處？ 殺人似殺己， 是也不是？ 憂慮似盜賊， 是偷是搶？ 煩惱似塵勞， 陳乎留乎？ 內心似田地， 種草種穀？ 信仰似寶藏， 要與不要？,0,0,2,137,0,0
西淨,9,一心如月明千載 萬法似水淨十方,0,0,2,15,0,0
西淨,10,淨地何須掃 空門不用關,0,0,2,11,0,0
众人皆得关注,1,人生难得，大道难闻,0,0,2,8,0,0
众人皆得关注,2,人生難得，大道難聞,0,0,2,8,0,0
众人皆得关注,3,惹人注目,0,0,2,5,0,0
众人皆得关注,4,人生二十笑 (二) 誤會時灑脫一笑 展現人生的修為 分手時優雅一笑 展現人生的大氣 生疏時親切一笑 展現人生的隨和 難堪時轉念一笑 展現人生的睿智 羞愧時大方一笑 展現人生的率真 生病時達觀一笑 展現人生的態度 苦惱時開懷一笑 展現人生的氣度 緊張時天真一笑 展現人生的直率 受騙時開朗一笑 展現人生的坦蕩 得意時含蓄一笑 展現人生的謙卑,0,0,2,169,0,0
众人皆得关注,5,與人為善做好事 從善如流說好話 心甘情願存好念 皆大歡喜做好人,0,0,2,30,0,0
众人皆得关注,6,众会皆寂静,0,0,2,4,0,0
众人皆得关注,7,1. 佛光人要有以众为我的认知 2. 佛光人要有以无为有的思想 3. 佛光人要有以退为进的雅量 4. 佛光人要有以空为乐的观念,0,0,2,63,0,0
众人皆得关注,8,公众人物,0,0,2,6,0,0
众人皆得关注,9,愿将佛手双垂下 摸得人心一样平,0,0,2,15,0,0
众人皆得关注,10,人生諸苦 慳貪之人伶仃孤苦  揮霍之人求不得苦  懶惰之人千辛萬苦 矯情之人嘴甜心苦 麻木之人不知甘苦 執著之人放不下苦 瞋恨之人怨憎會苦 五逆之人倒懸悲苦  風塵之人內心痛苦 流浪之人顛波淚苦 邊疆之人窮困辛苦 軍中之人戰鬥累苦 病亡之人愛別離苦 乞討之人淒涼哀苦 創業之人備嘗辛苦  發心之人不辭勞苦 養育之人含辛茹苦 情義之人同甘共苦 勤奮之人不以為苦  慈悲之人喜樂拔苦  喜捨之人濟貧救苦  積善之人無有眾苦,0,0,2,209,0,0
不断磨炼,1,杜门不出,0,0,1,4,0,0
不断磨炼,2,绵绵不断,0,0,2,4,0,0
不断磨炼,3,磨刀不誤砍柴工,0,0,2,7,0,0
不断磨炼,4,刀不磨要生銹，人不學要落後,0,0,2,12,0,0
不断磨炼,5,愛不釋手,0,0,1,4,0,0
不断磨炼,6,兵不厭權,0,0,1,4,0,0
不断磨炼,7,心神不定,0,0,1,4,0,0
不断磨炼,8,不容置疑,0,0,1,3,0,0
不断磨炼,9,风波不断,0,0,2,4,0,0
不断磨炼,10,躲得过初一，躲不过十五,0,0,1,11,0,0
纯熟掌握,1,掌事,0,0,1,4,0,0
纯熟掌握,2,一个巴掌拍不响,0,0,1,7,0,0
纯熟掌握,3,心是什么? 1. 心如猿猴难控制 您能把心管好吗 2. 心如电光刹那间 您能掌握心意吗 3. 心如野鹿逐声色 您能照见虚妄吗 4. 心如盗贼劫功德 您能降伏心魔吗 5. 心如怨家身受苦 您能远离对立吗 6. 心如童仆难唤使 您能平心静气吗 7. 心如国王能行令 您能与人为善吗 8. 心如泉水流不尽 您能布施大众吗 9. 心如画师描彩绘 您能美化世界吗 10. 心如虚空大无边 您能包容万有吗,0,0,2,196,0,0
纯熟掌握,4,熟手,0,0,1,4,0,0
纯熟掌握,5,生活樂趣 困難時先憂後樂 失意時苦中想樂 貧苦時知足常樂 落魄時奮起為樂 受罪時懺悔得樂 委屈時放下能樂 忙碌時鬧中取樂 飯食時感恩有樂 耕種時收成獲樂 休憩時舒服安樂 獨處時自得其樂 布施時為善最樂 安居時淡泊自樂 應酬時談笑共樂 得意時怡然享樂 富貴時與眾同樂 團圓時天倫之樂 掌權時助人為樂 日常時平安喜樂 修行時吾有法樂,0,0,1,164,0,0
纯熟掌握,6,熟荒,0,0,1,4,0,0
纯熟掌握,7,甩手掌柜,0,0,1,3,0,0
纯熟掌握,8,反掌,0,0,1,4,0,0
纯熟掌握,9,纯粹数学,0,0,1,3,0,0
纯熟掌握,10,掌玺官,0,0,1,4,0,0
大光明海,1,大乘聖無量壽決定光明王如來陀羅尼經,0,0,3,16,0,0
大光明海,2,大方广总持宝光明经,0,0,3,8,0,0
大光明海,3,觉岸正光明 法流大自在,0,0,3,11,0,0
大光明海,4,大明虾,0,0,2,3,0,0
大光明海,5,大方廣總持寶光明經,0,0,3,8,0,0
大光明海,6,大乘離文字普光明藏經,0,0,3,9,0,0
大光明海,7,正大光明,0,0,3,4,0,0
大光明海,8,金剛手光明灌頂經最勝立印聖無動尊大威怒王念誦儀軌法品,0,0,3,26,0,0
大光明海,9,大光明云,0,0,3,1,0,0
大光明海,10,心二十 心光则明 心明则净 心净则清 心空则有 心正则定 心定则安 心慧则圆 心圆则满 心悦则喜 心公则平 心宽则容 心融则和 心和则诚 心平则静 心大则广 心广则开 心好则美 心慧则巧 心慈则善 心诚则灵,0,0,3,103,0,0
启动日,1,构造运动,0,0,1,4,0,0
启动日,2,启动区,0,0,2,1,0,0
启动日,3,动员令,0,0,1,3,0,0
启动日,4,日月五星,0,0,1,4,0,0
启动日,5,劳动教养,0,0,1,3,0,0
启动日,6,饱食终日,0,0,1,4,0,0
启动日,7,日语,0,0,1,3,0,0
启动日,8,启动子,0,0,2,1,0,0
启动日,9,自动提款,0,0,1,3,0,0
启动日,10,眼动,0,0,1,2,0,0
舉梁武帝問達磨大師(,1,皇帝降誕日於麟德殿講大方廣佛華嚴經玄義一部,0,0,2,21,0,0
舉梁武帝問達磨大師(,2,達磨般若,0,0,2,10,0,0
舉梁武帝問達磨大師(,3,阿毗達磨識身足論,0,0,2,10,0,0
舉梁武帝問達磨大師(,4,寒武紀大爆發,0,0,2,10,0,0
舉梁武帝問達磨大師(,5,阿浮達磨,0,0,2,10,0,0
舉梁武帝問達磨大師(,6,武舉,0,0,2,10,0,0
舉梁武帝問達磨大師(,7,梁武帝问达磨,0,0,4,10,0,0
舉梁武帝問達磨大師(,8,達磨菩提,0,0,2,10,0,0
舉梁武帝問達磨大師(,9,大規模殺傷性武器,0,0,2,10,0,0
舉梁武帝問達磨大師(,10,汉武帝,0,0,2,10,0,0
